Time;CLK12;CKE;CKQ;ADDR;DATA;RWb;IOCS;DTAC;AS
-9,344e-05;0;1;0;h1EC8;hFF;1;1;1;1
-9,343000000000001e-05;0;1;0;h1EC8;hFF;1;1;1;1
-9,342e-05;0;1;0;h1EC8;hFF;1;1;1;1
-9,341e-05;0;1;0;h1EC8;hFF;1;1;1;1
-9,339999999999999e-05;0;0;0;h1EC8;hFF;1;1;1;1
-9,339e-05;1;0;0;h1EC8;hFF;1;1;1;1
-9,338e-05;1;0;0;h1EC8;hFF;1;1;1;1
-9,337e-05;1;0;0;h1EC8;hFF;1;1;1;1
-9,336e-05;0;0;0;h1EC8;hFF;1;1;1;0
-9,335000000000001e-05;0;0;0;h1EC8;hFF;1;1;1;0
-9,334e-05;0;0;0;h1EC8;hFF;1;1;1;0
-9,333e-05;0;0;0;h1EC8;hFF;1;1;1;0
-9,331999999999999e-05;0;0;1;h1EC8;hFF;1;1;1;0
-9,331e-05;1;0;1;h1EC8;hFB;1;1;1;0
-9,33e-05;1;0;1;h1EC8;hFF;1;1;1;0
-9,329e-05;1;0;1;h1EC8;hFF;1;1;1;0
-9,328e-05;0;0;1;h1EC8;hFF;1;1;1;0
-9,327000000000001e-05;0;0;1;h1EC8;hFF;1;1;1;0
-9,326e-05;0;0;1;h1EC8;hFF;1;1;1;0
-9,325e-05;0;0;1;h1EC8;hFF;1;1;1;0
-9,323999999999999e-05;1;1;1;h1EC8;hFF;1;1;1;0
-9,323e-05;1;1;1;h1EC8;hFF;1;1;0;0
-9,322000000000001e-05;1;1;1;h1EC8;hFF;1;1;0;0
-9,321e-05;1;1;1;h1EC8;hFF;1;1;0;0
-9,32e-05;0;1;1;h1EC8;hFF;1;1;0;0
-9,318999999999999e-05;0;1;1;h1EC8;hFF;1;1;0;0
-9,318e-05;0;1;1;h1EC8;hFF;1;1;0;0
-9,317e-05;0;1;1;h1EC8;hFF;1;1;0;0
-9,316e-05;1;1;0;h1EC8;hFF;1;1;0;0
-9,315e-05;1;1;0;h1EC8;hFF;1;1;0;0
-9,314000000000001e-05;1;1;0;h1EC8;hFF;1;1;0;0
-9,313e-05;1;1;0;h1EC8;hFF;1;1;0;0
-9,312e-05;0;1;0;h1EC8;hFF;1;1;0;0
-9,310999999999999e-05;0;1;0;h1EC8;hFF;1;1;0;0
-9,31e-05;0;1;0;h1EC8;hFF;1;1;0;0
-9,309e-05;0;1;0;h1EC8;hFF;1;1;0;0
-9,308e-05;1;0;0;h1EC8;hFF;1;1;0;0
-9,307e-05;1;0;0;h1EC8;hFF;1;1;0;0
-9,305999999999999e-05;1;0;0;h1EC8;hFF;1;1;0;0
-9,305e-05;1;0;0;h1EC8;hFF;1;1;0;0
-9,304e-05;0;0;0;h1EC8;hFF;1;1;0;1
-9,303e-05;0;0;0;h1EC8;hFF;1;1;1;1
-9,302e-05;0;0;0;h1EC8;hFF;1;1;1;1
-9,301000000000001e-05;0;0;0;h1EC9;hFF;1;1;1;1
-9,3e-05;1;0;1;h1EC9;hFF;1;1;1;1
-9,299e-05;1;0;1;h1EC9;hFF;1;1;1;1
-9,297999999999999e-05;1;0;1;h1EC9;hFF;1;1;1;1
-9,297e-05;1;0;1;h1EC9;hFF;1;1;1;1
-9,296e-05;0;0;1;h1EC9;hFF;1;1;1;0
-9,295e-05;0;0;1;h1EC9;hFF;1;1;1;0
-9,294e-05;0;0;1;h1EC9;hFF;1;1;1;0
-9,293000000000001e-05;0;0;1;h1EC9;hFF;1;1;1;0
-9,292e-05;1;1;1;h1EC9;hFF;1;1;1;0
-9,291e-05;1;1;1;h1EC9;hFF;1;1;1;0
-9,289999999999999e-05;1;1;1;h1EC9;hFF;1;1;1;0
-9,289e-05;1;1;1;h1EC9;hFF;1;1;1;0
-9,288000000000001e-05;0;1;1;h1EC9;hFF;1;1;1;0
-9,287e-05;0;1;1;h1EC9;hFF;1;1;1;0
-9,286e-05;0;1;1;h1EC9;hFF;1;1;1;0
-9,284999999999999e-05;0;1;1;h1EC9;hFF;1;1;1;0
-9,284e-05;1;1;0;h1EC9;hFF;1;1;1;0
-9,283e-05;1;1;0;h1EC9;hFF;1;1;0;0
-9,282e-05;1;1;0;h1EC9;hFF;1;1;0;0
-9,281e-05;1;1;0;h1EC9;hFF;1;1;0;0
-9,280000000000001e-05;0;1;0;h1EC9;hFF;1;1;0;0
-9,279e-05;0;1;0;h1EC9;hFF;1;1;0;0
-9,278e-05;0;1;0;h1EC9;hFF;1;1;0;0
-9,276999999999999e-05;0;0;0;h1EC9;hFF;1;1;0;0
-9,276e-05;1;0;0;h1EC9;hFF;1;1;0;0
-9,275e-05;1;0;0;h1EC9;hFF;1;1;0;0
-9,274e-05;1;0;0;h1EC9;hFF;1;1;0;0
-9,273e-05;1;0;0;h1EC9;hFF;1;1;0;0
-9,272000000000001e-05;0;0;0;h1EC9;hFF;1;1;0;0
-9,271e-05;0;0;0;h1EC9;hFF;1;1;0;0
-9,27e-05;0;0;0;h1EC9;hFF;1;1;0;0
-9,269e-05;0;0;0;h1EC9;hFF;1;1;0;0
-9,268e-05;1;0;1;h1EC9;hFF;1;1;0;0
-9,267000000000001e-05;1;0;1;h1EC9;hFF;1;1;0;0
-9,266e-05;1;0;1;h1EC9;hFF;1;1;0;0
-9,265e-05;1;0;1;h1EC9;hFF;1;1;0;1
-9,263999999999999e-05;0;0;1;h1EC9;hFF;1;1;0;1
-9,263e-05;0;0;1;h1EC9;hFF;1;1;1;1
-9,262e-05;0;0;1;h04C9;hFF;1;1;1;1
-9,261e-05;0;1;1;h81AF;hFF;1;1;1;1
-9,26e-05;1;1;1;h81AF;hFF;1;1;1;1
-9,259000000000001e-05;1;1;1;h81AF;hFF;1;1;1;1
-9,258e-05;1;1;1;h81AF;hFF;1;1;1;1
-9,257e-05;1;1;1;h81AF;hFF;1;1;1;0
-9,255999999999999e-05;0;1;1;h81AF;hFF;1;1;1;0
-9,255e-05;0;1;1;h81AF;hFF;1;1;1;0
-9,254000000000001e-05;0;1;1;h81AF;h75;1;1;1;0
-9,253e-05;0;1;0;h81AF;h75;1;1;1;0
-9,252e-05;1;1;0;h81AF;h75;1;1;1;0
-9,250999999999999e-05;1;1;0;h81AF;h75;1;1;1;0
-9,25e-05;1;1;0;h81AF;h75;1;1;1;0
-9,249e-05;1;1;0;h81AF;h75;1;1;1;0
-9,248e-05;0;1;0;h81AF;h75;1;1;1;0
-9,247e-05;0;1;0;h81AF;h75;1;1;1;0
-9,246000000000001e-05;0;1;0;h81AF;h75;1;1;1;0
-9,245e-05;0;0;0;h81AF;h75;1;1;1;0
-9,244e-05;1;0;0;h81AF;h75;1;1;0;0
-9,242999999999999e-05;1;0;0;h81AF;h75;1;1;0;0
-9,242e-05;1;0;0;h81AF;h75;1;1;0;0
-9,241e-05;0;0;0;h81AF;h75;1;1;0;0
-9,24e-05;0;0;0;h81AF;h75;1;1;0;0
-9,239e-05;0;0;0;h81AF;h75;1;1;0;0
-9,238000000000001e-05;0;0;0;h81AF;h75;1;1;0;0
-9,237e-05;0;0;1;h81AF;h75;1;1;0;0
-9,236e-05;1;0;1;h81AF;h75;1;1;0;0
-9,235e-05;1;0;1;h81AF;h75;1;1;0;0
-9,234e-05;1;0;1;h81AF;h75;1;1;0;0
-9,233000000000001e-05;0;0;1;h81AF;h75;1;1;0;0
-9,232e-05;0;0;1;h81AF;h75;1;1;0;0
-9,231e-05;0;0;1;h81AF;h75;1;1;0;0
-9,229999999999999e-05;0;0;1;h81AF;h75;1;1;0;0
-9,229e-05;0;1;1;h81AF;h75;1;1;0;0
-9,228e-05;1;1;1;h81AF;h75;1;1;0;0
-9,227e-05;1;1;1;h81AF;h75;1;1;0;0
-9,226e-05;1;1;1;h81AF;h75;1;1;0;0
-9,225000000000001e-05;0;1;1;h81AF;h75;1;1;0;1
-9,224e-05;0;1;1;h81AF;h75;1;1;1;1
-9,223e-05;0;1;1;h81AF;h75;1;1;1;1
-9,221999999999999e-05;0;1;1;h81A0;hFF;1;1;1;1
-9,221e-05;1;1;0;h81B0;hFF;1;1;1;1
-9,22e-05;1;1;0;h81B0;hFF;1;1;1;1
-9,219e-05;1;1;0;h81B0;hFF;1;1;1;1
-9,218e-05;1;1;0;h81B0;hFF;1;1;1;1
-9,216999999999999e-05;0;1;0;h81B0;hFF;1;1;1;0
-9,216e-05;0;1;0;h81B0;hFF;1;1;1;0
-9,215e-05;0;1;0;h81B0;hFF;1;1;1;0
-9,214e-05;0;1;0;h81B0;hF8;1;1;1;0
-9,213e-05;1;0;0;h81B0;hF8;1;1;1;0
-9,212000000000001e-05;1;0;0;h81B0;hF8;1;1;1;0
-9,211e-05;1;0;0;h81B0;hF8;1;1;1;0
-9,21e-05;1;0;0;h81B0;hF8;1;1;1;0
-9,208999999999999e-05;0;0;0;h81B0;hF8;1;1;1;0
-9,208e-05;0;0;0;h81B0;hF8;1;1;1;0
-9,207e-05;0;0;0;h81B0;hF8;1;1;1;0
-9,206e-05;0;0;0;h81B0;hF8;1;1;1;0
-9,205e-05;1;0;1;h81B0;hF8;1;1;1;0
-9,204000000000001e-05;1;0;1;h81B0;hF8;1;1;0;0
-9,203e-05;1;0;1;h81B0;hF8;1;1;0;0
-9,202e-05;1;0;1;h81B0;hF8;1;1;0;0
-9,200999999999999e-05;0;0;1;h81B0;hF8;1;1;0;0
-9,2e-05;0;0;1;h81B0;hF8;1;1;0;0
-9,199000000000001e-05;0;0;1;h81B0;hF8;1;1;0;0
-9,198e-05;0;0;1;h81B0;hF8;1;1;0;0
-9,197e-05;1;1;1;h81B0;hF8;1;1;0;0
-9,195999999999999e-05;1;1;1;h81B0;hF8;1;1;0;0
-9,195e-05;1;1;1;h81B0;hF8;1;1;0;0
-9,194e-05;1;1;1;h81B0;hF8;1;1;0;0
-9,193e-05;0;1;1;h81B0;hF8;1;1;0;0
-9,192e-05;0;1;1;h81B0;hF8;1;1;0;0
-9,191000000000001e-05;0;1;1;h81B0;hF8;1;1;0;0
-9,19e-05;0;1;1;h81B0;hF8;1;1;0;0
-9,189e-05;1;1;0;h81B0;hF8;1;1;0;0
-9,187999999999999e-05;1;1;0;h81B0;hF8;1;1;0;0
-9,187e-05;1;1;0;h81B0;hF8;1;1;0;0
-9,186e-05;1;1;0;h81B0;hF8;1;1;0;0
-9,185e-05;0;1;0;h81B0;hF8;1;1;0;1
-9,184e-05;0;1;0;h81B0;hF8;1;1;1;1
-9,182999999999999e-05;0;1;0;h81B0;hF8;1;1;1;1
-9,182e-05;0;1;0;h81B0;hFF;1;1;1;1
-9,181e-05;1;0;0;h81B0;hFF;1;1;1;1
-9,18e-05;1;0;0;h81B0;hFF;1;1;1;1
-9,179e-05;1;0;0;h81B0;hFF;1;1;1;1
-9,178000000000001e-05;1;0;0;h81B0;hFF;1;1;1;1
-9,177e-05;0;0;0;h81B0;hFF;1;1;1;1
-9,176e-05;0;0;0;h81B0;hFF;1;1;1;1
-9,174999999999999e-05;0;0;0;h81B0;hFF;1;1;1;1
-9,174e-05;0;0;0;h81B0;hFF;1;1;1;1
-9,173e-05;1;0;1;h81B0;hFF;1;1;1;1
-9,172e-05;1;0;1;h81B0;hFF;1;1;1;1
-9,171e-05;1;0;1;h81B0;hFF;1;1;1;1
-9,170000000000001e-05;1;0;1;h81B0;hFF;1;1;1;1
-9,169e-05;0;0;1;h81B0;hFF;1;1;1;1
-9,168e-05;0;0;1;h81B0;hFF;1;1;1;1
-9,166999999999999e-05;0;0;1;h81B0;hFF;1;1;1;1
-9,166e-05;0;0;1;h81B0;hFF;1;1;1;1
-9,165000000000001e-05;1;1;1;h81B0;hFF;1;1;1;1
-9,164e-05;1;1;1;h81B0;hFF;1;1;1;1
-9,163e-05;1;1;1;h81B0;hFF;1;1;1;1
-9,161999999999999e-05;1;1;1;h81B0;hFF;1;1;1;1
-9,161e-05;0;1;1;h81B0;hFF;1;1;1;1
-9,16e-05;0;1;1;h81B0;hFF;1;1;1;1
-9,159e-05;0;1;1;h81B0;hFF;1;1;1;1
-9,158e-05;0;1;0;h81A9;hFF;1;1;1;1
-9,157000000000001e-05;1;1;0;h81A9;hFF;1;1;1;1
-9,156e-05;1;1;0;h81A9;hFF;1;1;1;1
-9,155e-05;1;1;0;h81A9;hFF;1;1;1;1
-9,153999999999999e-05;1;1;0;h81A9;hFF;1;1;1;1
-9,153e-05;0;1;0;h81A9;hFF;1;1;1;0
-9,152e-05;0;1;0;h81A9;hFF;1;1;1;0
-9,151e-05;0;1;0;h81A9;h47;1;1;1;0
-9,15e-05;0;0;0;h81A9;h43;1;1;1;0
-9,149000000000001e-05;1;0;0;h81A9;h43;1;1;1;0
-9,148e-05;1;0;0;h81A9;h43;1;1;1;0
-9,147e-05;1;0;0;h81A9;h43;1;1;1;0
-9,146e-05;1;0;0;h81A9;h43;1;1;1;0
-9,145e-05;0;0;0;h81A9;h43;1;1;1;0
-9,144000000000001e-05;0;0;0;h81A9;h43;1;1;1;0
-9,143e-05;0;0;0;h81A9;h43;1;1;1;0
-9,142e-05;0;0;1;h81A9;h43;1;1;1;0
-9,140999999999999e-05;1;0;1;h81A9;h43;1;1;1;0
-9,14e-05;1;0;1;h81A9;h43;1;1;0;0
-9,139e-05;1;0;1;h81A9;h43;1;1;0;0
-9,138e-05;1;0;1;h81A9;h43;1;1;0;0
-9,137e-05;0;0;1;h81A9;h43;1;1;0;0
-9,136000000000001e-05;0;0;1;h81A9;h43;1;1;0;0
-9,135e-05;0;0;1;h81A9;h43;1;1;0;0
-9,134e-05;0;1;1;h81A9;h43;1;1;0;0
-9,132999999999999e-05;1;1;1;h81A9;h43;1;1;0;0
-9,132e-05;1;1;1;h81A9;h43;1;1;0;0
-9,131e-05;1;1;1;h81A9;h43;1;1;0;0
-9,13e-05;0;1;1;h81A9;h43;1;1;0;0
-9,129e-05;0;1;1;h81A9;h43;1;1;0;0
-9,127999999999999e-05;0;1;1;h81A9;h43;1;1;0;0
-9,127e-05;0;1;1;h81A9;h43;1;1;0;0
-9,126e-05;0;1;0;h81A9;h43;1;1;0;0
-9,125e-05;1;1;0;h81A9;h43;1;1;0;0
-9,124e-05;1;1;0;h81A9;h43;1;1;0;0
-9,123000000000001e-05;1;1;0;h81A9;h43;1;1;0;0
-9,122e-05;0;1;0;h81A9;h43;1;1;0;1
-9,121e-05;0;1;0;h81A9;h43;1;1;0;1
-9,119999999999999e-05;0;1;0;h81A9;h43;1;1;1;1
-9,119e-05;0;1;0;h81A8;hFF;1;1;1;1
-9,118e-05;1;0;0;h81AA;hFF;1;1;1;1
-9,117e-05;1;0;0;h81AA;hFF;1;1;1;1
-9,116e-05;1;0;0;h81AA;hFF;1;1;1;1
-9,115000000000001e-05;1;0;0;h81AA;hFF;1;1;1;1
-9,114e-05;0;0;0;h81AA;hFF;1;1;1;0
-9,113e-05;0;0;0;h81AA;hFF;1;1;1;0
-9,111999999999999e-05;0;0;0;h81AA;hFF;1;1;1;0
-9,111e-05;0;0;0;h81AA;h07;1;1;1;0
-9,110000000000001e-05;0;0;1;h81AA;h07;1;1;1;0
-9,109e-05;1;0;1;h81AA;h07;1;1;1;0
-9,108e-05;1;0;1;h81AA;h07;1;1;1;0
-9,106999999999999e-05;1;0;1;h81AA;h07;1;1;1;0
-9,106e-05;0;0;1;h81AA;h07;1;1;1;0
-9,105e-05;0;0;1;h81AA;h07;1;1;1;0
-9,104e-05;0;0;1;h81AA;h07;1;1;1;0
-9,103e-05;0;0;1;h81AA;h07;1;1;1;0
-9,102000000000001e-05;1;1;1;h81AA;h07;1;1;1;0
-9,101e-05;1;1;1;h81AA;h07;1;1;0;0
-9,1e-05;1;1;1;h81AA;h07;1;1;0;0
-9,098999999999999e-05;1;1;1;h81AA;h07;1;1;0;0
-9,098e-05;0;1;1;h81AA;h07;1;1;0;0
-9,097e-05;0;1;1;h81AA;h07;1;1;0;0
-9,096e-05;0;1;1;h81AA;h07;1;1;0;0
-9,095e-05;0;1;1;h81AA;h07;1;1;0;0
-9,093999999999999e-05;1;1;0;h81AA;h07;1;1;0;0
-9,093e-05;1;1;0;h81AA;h07;1;1;0;0
-9,092e-05;1;1;0;h81AA;h07;1;1;0;0
-9,091e-05;1;1;0;h81AA;h07;1;1;0;0
-9,09e-05;0;1;0;h81AA;h07;1;1;0;0
-9,089000000000001e-05;0;1;0;h81AA;h07;1;1;0;0
-9,088e-05;0;1;0;h81AA;h07;1;1;0;0
-9,087e-05;0;1;0;h81AA;h07;1;1;0;0
-9,085999999999999e-05;1;0;0;h81AA;h07;1;1;0;0
-9,085e-05;1;0;0;h81AA;h07;1;1;0;0
-9,084e-05;1;0;0;h81AA;h07;1;1;0;0
-9,083e-05;1;0;0;h81AA;h07;1;1;0;0
-9,082e-05;0;0;0;h81AA;h07;1;1;0;1
-9,081000000000001e-05;0;0;0;h81AA;h07;1;1;1;1
-9,08e-05;0;0;0;h81AA;h07;1;1;1;1
-9,079e-05;0;0;0;h81AB;hFF;1;1;1;1
-9,077999999999999e-05;1;0;1;h81AB;hFF;1;1;1;1
-9,077e-05;1;0;1;h81AB;hFF;1;1;1;1
-9,076000000000001e-05;1;0;1;h81AB;hFF;1;1;1;1
-9,075e-05;1;0;1;h81AB;hFF;1;1;1;1
-9,074e-05;0;0;1;h81AB;hFF;1;1;1;0
-9,072999999999999e-05;0;0;1;h81AB;hFF;1;1;1;0
-9,072e-05;0;0;1;h81AB;hFF;1;1;1;0
-9,071e-05;0;0;1;h81AB;h1E;1;1;1;0
-9,07e-05;1;1;1;h81AB;h1E;1;1;1;0
-9,069e-05;1;1;1;h81AB;h1E;1;1;1;0
-9,068000000000001e-05;1;1;1;h81AB;h1E;1;1;1;0
-9,067e-05;1;1;1;h81AB;h1E;1;1;1;0
-9,066e-05;0;1;1;h81AB;h1E;1;1;1;0
-9,064999999999999e-05;0;1;1;h81AB;h1E;1;1;1;0
-9,064e-05;0;1;1;h81AB;h1E;1;1;1;0
-9,063e-05;0;1;0;h81AB;h1E;1;1;1;0
-9,062e-05;1;1;0;h81AB;h1E;1;1;1;0
-9,061e-05;1;1;0;h81AB;h1E;1;1;0;0
-9,060000000000001e-05;1;1;0;h81AB;h1E;1;1;0;0
-9,059e-05;1;1;0;h81AB;h1E;1;1;0;0
-9,058e-05;0;1;0;h81AB;h1E;1;1;0;0
-9,057e-05;0;1;0;h81AB;h1E;1;1;0;0
-9,056e-05;0;1;0;h81AB;h1E;1;1;0;0
-9,055000000000001e-05;0;0;0;h81AB;h1E;1;1;0;0
-9,054e-05;1;0;0;h81AB;h1E;1;1;0;0
-9,053e-05;1;0;0;h81AB;h1E;1;1;0;0
-9,051999999999999e-05;1;0;0;h81AB;h1E;1;1;0;0
-9,051e-05;1;0;0;h81AB;h1E;1;1;0;0
-9,05e-05;0;0;0;h81AB;h1E;1;1;0;0
-9,049e-05;0;0;0;h81AB;h1E;1;1;0;0
-9,048e-05;0;0;0;h81AB;h1E;1;1;0;0
-9,047000000000001e-05;0;0;0;h81AB;h1E;1;1;0;0
-9,046e-05;1;0;1;h81AB;h1E;1;1;0;0
-9,045e-05;1;0;1;h81AB;h1E;1;1;0;0
-9,043999999999999e-05;1;0;1;h81AB;h1E;1;1;0;0
-9,043e-05;1;0;1;h81AB;h1E;1;1;0;1
-9,042000000000001e-05;0;0;1;h81AB;h1E;1;1;0;1
-9,041e-05;0;0;1;h81AB;h1E;1;1;1;1
-9,04e-05;0;0;1;h81A8;hFF;1;1;1;1
-9,038999999999999e-05;0;1;1;h81AC;hFF;1;1;1;1
-9,038e-05;1;1;1;h81AC;hFF;1;1;1;1
-9,037e-05;1;1;1;h81AC;hFF;1;1;1;1
-9,036e-05;1;1;1;h81AC;hFF;1;1;1;1
-9,035e-05;1;1;1;h81AC;hFF;1;1;1;0
-9,034000000000001e-05;0;1;1;h81AC;hFF;1;1;1;0
-9,033e-05;0;1;1;h81AC;hFF;1;1;1;0
-9,032e-05;0;1;1;h81AC;hC2;1;1;1;0
-9,030999999999999e-05;0;1;0;h81AC;hC2;1;1;1;0
-9,03e-05;1;1;0;h81AC;hC2;1;1;1;0
-9,029e-05;1;1;0;h81AC;hC2;1;1;1;0
-9,028e-05;1;1;0;h81AC;hC2;1;1;1;0
-9,027e-05;1;1;0;h81AC;hC2;1;1;1;0
-9,026000000000001e-05;0;1;0;h81AC;hC2;1;1;1;0
-9,025e-05;0;1;0;h81AC;hC2;1;1;1;0
-9,024e-05;0;1;0;h81AC;hC2;1;1;1;0
-9,022999999999999e-05;0;0;0;h81AC;hC2;1;1;1;0
-9,022e-05;1;0;0;h81AC;hC2;1;1;0;0
-9,021000000000001e-05;1;0;0;h81AC;hC2;1;1;0;0
-9,02e-05;1;0;0;h81AC;hC2;1;1;0;0
-9,019e-05;0;0;0;h81AC;hC2;1;1;0;0
-9,017999999999999e-05;0;0;0;h81AC;hC2;1;1;0;0
-9,017e-05;0;0;0;h81AC;hC2;1;1;0;0
-9,016e-05;0;0;0;h81AC;hC2;1;1;0;0
-9,015e-05;0;0;1;h81AC;hC2;1;1;0;0
-9,014e-05;1;0;1;h81AC;hC2;1;1;0;0
-9,013000000000001e-05;1;0;1;h81AC;hC2;1;1;0;0
-9,012e-05;1;0;1;h81AC;hC2;1;1;0;0
-9,011e-05;0;0;1;h81AC;hC2;1;1;0;0
-9,009999999999999e-05;0;0;1;h81AC;hC2;1;1;0;0
-9,009e-05;0;0;1;h81AC;hC2;1;1;0;0
-9,008e-05;0;0;1;h81AC;hC2;1;1;0;0
-9,007e-05;0;1;1;h81AC;hC2;1;1;0;0
-9,006e-05;1;1;1;h81AC;hC2;1;1;0;0
-9,004999999999999e-05;1;1;1;h81AC;hC2;1;1;0;0
-9,004e-05;1;1;1;h81AC;hC2;1;1;0;0
-9,003e-05;0;1;1;h81AC;hC2;1;1;0;1
-9,002e-05;0;1;1;h81AC;hC2;1;1;1;1
-9,001e-05;0;1;1;h81AC;hC2;1;1;1;1
-9,000000000000001e-05;0;1;1;h1E80;hFF;1;1;1;1
-8,999e-05;1;1;0;h1EC2;hFF;1;1;1;1
-8,998e-05;1;1;0;h1EC2;hFF;1;1;1;1
-8,996999999999999e-05;1;1;0;h1EC2;hFF;1;1;1;1
-8,996e-05;1;1;0;h1EC2;hFF;1;1;1;1
-8,995e-05;0;1;0;h1EC2;hFF;1;1;1;1
-8,994e-05;0;1;0;h1EC2;hFF;1;1;1;1
-8,993e-05;0;1;0;h1EC2;hFF;1;1;1;1
-8,992000000000001e-05;0;1;0;h1EC2;hFF;1;1;1;1
-8,991e-05;1;0;0;h1EC2;hFF;1;1;1;1
-8,99e-05;1;0;0;h1EC2;hFF;1;1;1;1
-8,988999999999999e-05;1;0;0;h1EC2;hFF;1;1;1;1
-8,988e-05;1;0;0;h1EC2;hFF;1;1;1;1
-8,987000000000001e-05;0;0;0;h1EC2;hFF;1;1;1;0
-8,986e-05;0;0;0;h1EC2;hFF;1;1;1;0
-8,985e-05;0;0;0;h1EC2;hFF;1;1;1;0
-8,983999999999999e-05;0;0;0;h1EC2;hFF;1;1;1;0
-8,983e-05;1;0;1;h1EC2;hFF;1;1;1;0
-8,982e-05;1;0;1;h1EC2;hFF;1;1;1;0
-8,981e-05;1;0;1;h1EC2;hDE;1;1;1;0
-8,98e-05;1;0;1;h1EC2;h1E;1;1;1;0
-8,979000000000001e-05;0;0;1;h1EC2;h1E;1;1;1;0
-8,978e-05;0;0;1;h1EC2;h1E;1;1;1;0
-8,977e-05;0;0;1;h1EC2;h1E;1;1;1;0
-8,975999999999999e-05;0;0;1;h1EC2;h1E;1;1;1;0
-8,975e-05;1;1;1;h1EC2;h1E;1;1;1;0
-8,974e-05;1;1;1;h1EC2;h1E;1;1;0;0
-8,973e-05;1;1;1;h1EC2;h1E;1;1;0;0
-8,972e-05;1;1;1;h1EC2;h1E;1;1;0;0
-8,971000000000001e-05;0;1;1;h1EC2;h1E;1;1;0;0
-8,97e-05;0;1;1;h1EC2;h1E;1;1;0;0
-8,969e-05;0;1;1;h1EC2;h1E;1;1;0;0
-8,968e-05;0;1;1;h1EC2;h1E;1;1;0;0
-8,967e-05;1;1;0;h1EC2;h1E;1;1;0;0
-8,966000000000001e-05;1;1;0;h1EC2;h1E;1;1;0;0
-8,965e-05;1;1;0;h1EC2;h1E;1;1;0;0
-8,964e-05;1;1;0;h1EC2;h1E;1;1;0;0
-8,962999999999999e-05;0;1;0;h1EC2;h1E;1;1;0;0
-8,962e-05;0;1;0;h1EC2;h1E;1;1;0;0
-8,961e-05;0;1;0;h1EC2;h1E;1;1;0;0
-8,96e-05;0;1;0;h1EC2;h1E;1;1;0;0
-8,959e-05;1;0;0;h1EC2;h1E;1;1;0;0
-8,958000000000001e-05;1;0;0;h1EC2;h1E;1;1;0;0
-8,957e-05;1;0;0;h1EC2;h1E;1;1;0;0
-8,956e-05;1;0;0;h1EC2;h1E;1;1;0;0
-8,954999999999999e-05;0;0;0;h1EC2;h1E;1;1;0;1
-8,954e-05;0;0;0;h1EC2;h1E;1;1;1;1
-8,953000000000001e-05;0;0;0;h1EC2;h1E;1;1;1;1
-8,952e-05;0;0;0;h1EC3;h1E;1;1;1;1
-8,951e-05;1;0;1;h1EC3;h1E;1;1;1;1
-8,949999999999999e-05;1;0;1;h1EC3;h1E;1;1;1;1
-8,949e-05;1;0;1;h1EC3;h1E;1;1;1;1
-8,948e-05;1;0;1;h1EC3;h1E;1;1;1;1
-8,947e-05;0;0;1;h1EC3;h1E;1;1;1;0
-8,946e-05;0;0;1;h1EC3;h1E;1;1;1;0
-8,945000000000001e-05;0;0;1;h1EC3;h1E;1;1;1;0
-8,944e-05;0;0;1;h1EC3;h1E;1;1;1;0
-8,943e-05;1;1;1;h1EC3;hDE;1;1;1;0
-8,941999999999999e-05;1;1;1;h1EC3;hDE;1;1;1;0
-8,941e-05;1;1;1;h1EC3;hD8;1;1;1;0
-8,94e-05;1;1;1;h1EC3;hC8;1;1;1;0
-8,939e-05;0;1;1;h1EC3;hC8;1;1;1;0
-8,938e-05;0;1;1;h1EC3;hC8;1;1;1;0
-8,937000000000001e-05;0;1;1;h1EC3;hC8;1;1;1;0
-8,936e-05;0;1;0;h1EC3;hC8;1;1;1;0
-8,935e-05;1;1;0;h1EC3;hC8;1;1;1;0
-8,934e-05;1;1;0;h1EC3;hC8;1;1;0;0
-8,933e-05;1;1;0;h1EC3;hC8;1;1;0;0
-8,932000000000001e-05;1;1;0;h1EC3;hC8;1;1;0;0
-8,931e-05;0;1;0;h1EC3;hC8;1;1;0;0
-8,93e-05;0;1;0;h1EC3;hC8;1;1;0;0
-8,928999999999999e-05;0;1;0;h1EC3;hC8;1;1;0;0
-8,928e-05;0;0;0;h1EC3;hC8;1;1;0;0
-8,927e-05;1;0;0;h1EC3;hC8;1;1;0;0
-8,926e-05;1;0;0;h1EC3;hC8;1;1;0;0
-8,925e-05;1;0;0;h1EC3;hC8;1;1;0;0
-8,924000000000001e-05;1;0;0;h1EC3;hC8;1;1;0;0
-8,923e-05;0;0;0;h1EC3;hC8;1;1;0;0
-8,922e-05;0;0;0;h1EC3;hC8;1;1;0;0
-8,920999999999999e-05;0;0;0;h1EC3;hC8;1;1;0;0
-8,92e-05;0;0;1;h1EC3;hC8;1;1;0;0
-8,919e-05;1;0;1;h1EC3;hC8;1;1;0;0
-8,918e-05;1;0;1;h1EC3;hC8;1;1;0;0
-8,917e-05;1;0;1;h1EC3;hC8;1;1;0;0
-8,915999999999999e-05;1;0;1;h1EC3;hC8;1;1;0;1
-8,915e-05;0;0;1;h1EC3;hC8;1;1;0;1
-8,914e-05;0;0;1;h1EC3;hC8;1;1;1;1
-8,913e-05;0;0;1;h008B;hC8;1;1;1;1
-8,912e-05;0;1;1;h81AD;hC8;1;1;1;1
