Time;NCLK12;CKE;CKQ;RESETb;ADDR;DATA;R/Wb;AS;DTAC;VRAMCS
-2,759e-05;1;0;0;1;h82C4;hFF;1;1;1;1
-2,758e-05;0;0;0;1;h82C4;hFF;1;0;1;1
-2,757e-05;0;0;0;1;h82C4;hFF;1;0;1;1
-2,756e-05;0;0;0;1;h82C4;hFF;1;0;1;1
-2,755e-05;0;0;0;1;h82C4;h73;1;0;1;1
-2,754e-05;1;0;1;1;h82C4;h73;1;0;1;1
-2,753e-05;1;0;1;1;h82C4;h73;1;0;1;1
-2,752e-05;1;0;1;1;h82C4;h73;1;0;1;1
-2,751e-05;1;0;1;1;h82C4;h73;1;0;1;1
-2,75e-05;0;0;1;1;h82C4;h73;1;0;1;1
-2,749e-05;0;0;1;1;h82C4;h73;1;0;1;1
-2,748e-05;0;0;1;1;h82C4;h73;1;0;1;1
-2,747e-05;0;0;1;1;h82C4;h73;1;0;1;1
-2,746e-05;1;1;1;1;h82C4;h73;1;0;1;1
-2,745e-05;1;1;1;1;h82C4;h73;1;0;0;1
-2,744e-05;1;1;1;1;h82C4;h73;1;0;0;1
-2,743e-05;1;1;1;1;h82C4;h73;1;0;0;1
-2,742e-05;0;1;1;1;h82C4;h73;1;0;0;1
-2,741e-05;0;1;1;1;h82C4;h73;1;0;0;1
-2,74e-05;0;1;1;1;h82C4;h73;1;0;0;1
-2,739e-05;0;1;1;1;h82C4;h73;1;0;0;1
-2,738e-05;0;1;0;1;h82C4;h73;1;0;0;1
-2,737e-05;1;1;0;1;h82C4;h73;1;0;0;1
-2,736e-05;1;1;0;1;h82C4;h73;1;0;0;1
-2,735e-05;1;1;0;1;h82C4;h73;1;0;0;1
-2,734e-05;0;1;0;1;h82C4;h73;1;0;0;1
-2,733e-05;0;1;0;1;h82C4;h73;1;0;0;1
-2,732e-05;0;1;0;1;h82C4;h73;1;0;0;1
-2,731e-05;0;1;0;1;h82C4;h73;1;0;0;1
-2,73e-05;0;0;0;1;h82C4;h73;1;0;0;1
-2,729e-05;1;0;0;1;h82C4;h73;1;0;0;1
-2,728e-05;1;0;0;1;h82C4;h73;1;0;0;1
-2,727e-05;1;0;0;1;h82C4;h73;1;0;0;1
-2,726e-05;1;0;0;1;h82C4;h73;1;1;0;1
-2,725e-05;0;0;0;1;h82C4;h73;1;1;0;1
-2,724e-05;0;0;0;1;h82C4;h73;1;1;1;1
-2,723e-05;0;0;0;1;h82C4;hFF;1;1;1;1
-2,722e-05;0;0;0;1;h82C5;hFF;1;1;1;1
-2,721e-05;1;0;1;1;h82C5;hFF;1;1;1;1
-2,72e-05;1;0;1;1;h82C5;hFF;1;1;1;1
-2,719e-05;1;0;1;1;h82C5;hFF;1;1;1;1
-2,718e-05;1;0;1;1;h82C5;hFF;1;1;1;1
-2,717e-05;0;0;1;1;h82C5;hFF;1;0;1;1
-2,716e-05;0;0;1;1;h82C5;hFF;1;0;1;1
-2,715e-05;0;0;1;1;h82C5;hFF;1;0;1;1
-2,714e-05;0;0;1;1;h82C5;h7A;1;0;1;1
-2,713e-05;1;1;1;1;h82C5;h7A;1;0;1;1
-2,712e-05;1;1;1;1;h82C5;h7A;1;0;1;1
-2,711e-05;1;1;1;1;h82C5;h7A;1;0;1;1
-2,71e-05;1;1;1;1;h82C5;h7A;1;0;1;1
-2,709e-05;0;1;1;1;h82C5;h7A;1;0;1;1
-2,708e-05;0;1;1;1;h82C5;h7A;1;0;1;1
-2,707e-05;0;1;1;1;h82C5;h7A;1;0;1;1
-2,706e-05;0;1;1;1;h82C5;h7A;1;0;1;1
-2,705e-05;1;1;0;1;h82C5;h7A;1;0;1;1
-2,704e-05;1;1;0;1;h82C5;h7A;1;0;0;1
-2,703e-05;1;1;0;1;h82C5;h7A;1;0;0;1
-2,702e-05;1;1;0;1;h82C5;h7A;1;0;0;1
-2,701e-05;0;1;0;1;h82C5;h7A;1;0;0;1
-2,7e-05;0;1;0;1;h82C5;h7A;1;0;0;1
-2,699e-05;0;1;0;1;h82C5;h7A;1;0;0;1
-2,698e-05;0;1;0;1;h82C5;h7A;1;0;0;1
-2,697e-05;1;0;0;1;h82C5;h7A;1;0;0;1
-2,696e-05;1;0;0;1;h82C5;h7A;1;0;0;1
-2,695e-05;1;0;0;1;h82C5;h7A;1;0;0;1
-2,694e-05;1;0;0;1;h82C5;h7A;1;0;0;1
-2,693e-05;0;0;0;1;h82C5;h7A;1;0;0;1
-2,692e-05;0;0;0;1;h82C5;h7A;1;0;0;1
-2,691e-05;0;0;0;1;h82C5;h7A;1;0;0;1
-2,69e-05;0;0;0;1;h82C5;h7A;1;0;0;1
-2,689e-05;0;0;1;1;h82C5;h7A;1;0;0;1
-2,688e-05;1;0;1;1;h82C5;h7A;1;0;0;1
-2,687e-05;1;0;1;1;h82C5;h7A;1;0;0;1
-2,686e-05;1;0;1;1;h82C5;h7A;1;0;0;1
-2,685e-05;1;0;1;1;h82C5;h7A;1;1;0;1
-2,684e-05;0;0;1;1;h82C5;h7A;1;1;0;1
-2,683e-05;0;0;1;1;h82C5;h7A;1;1;1;1
-2,682e-05;0;0;1;1;h82C5;hFF;1;1;1;1
-2,681e-05;0;1;1;1;h82C5;hFF;1;1;1;1
-2,68e-05;1;1;1;1;h82C5;hFF;1;1;1;1
-2,679e-05;1;1;1;1;h82C5;hFF;1;1;1;1
-2,678e-05;1;1;1;1;h82C5;hFF;1;1;1;1
-2,677e-05;1;1;1;1;h82C5;hFF;1;1;1;1
-2,676e-05;0;1;1;1;h82C5;hFF;1;1;1;1
-2,675e-05;0;1;1;1;h82C5;hFF;1;1;1;1
-2,674e-05;0;1;1;1;h82C5;hFF;1;1;1;1
-2,673e-05;0;1;1;1;h82C5;hFF;1;1;1;1
-2,672e-05;1;1;0;1;h82C5;hFF;1;1;1;1
-2,671e-05;1;1;0;1;h82C5;hFF;1;1;1;1
-2,67e-05;1;1;0;1;h82C5;hFF;1;1;1;1
-2,669e-05;1;1;0;1;h82C5;hFF;1;1;1;1
-2,668e-05;0;1;0;1;h82C5;hFF;1;1;1;1
-2,667e-05;0;1;0;1;h82C5;hFF;1;1;1;1
-2,666e-05;0;1;0;1;h82C5;hFF;1;1;1;1
-2,665e-05;0;1;0;1;h82C5;hFF;1;1;1;1
-2,664e-05;1;0;0;1;h82C5;hFF;1;1;1;1
-2,663e-05;1;0;0;1;h82C5;hFF;1;1;1;1
-2,662e-05;1;0;0;1;h82C5;hFF;1;1;1;1
-2,661e-05;1;0;0;1;h82C5;hFF;1;1;1;1
-2,66e-05;0;0;0;1;h82C5;hFF;1;1;1;1
-2,659e-05;0;0;0;1;h82C5;hFF;1;1;1;1
-2,658e-05;0;0;0;1;h82C5;hFF;1;1;1;1
-2,657e-05;0;0;0;1;h8340;hFF;1;1;1;1
-2,656e-05;0;0;1;1;h8340;hFF;1;1;1;1
-2,655e-05;1;0;1;1;h8340;hFF;1;1;1;1
-2,654e-05;1;0;1;1;h8340;hFF;1;1;1;1
-2,653e-05;1;0;1;1;h8340;hFF;1;1;1;1
-2,652e-05;0;0;1;1;h8340;hFF;1;0;1;1
-2,651e-05;0;0;1;1;h8340;hFF;1;0;1;1
-2,65e-05;0;0;1;1;h8340;hFF;1;0;1;1
-2,649e-05;0;0;1;1;h8340;h12;1;0;1;1
-2,648e-05;0;1;1;1;h8340;h12;1;0;1;1
-2,647e-05;1;1;1;1;h8340;h12;1;0;1;1
-2,646e-05;1;1;1;1;h8340;h12;1;0;1;1
-2,645e-05;1;1;1;1;h8340;h12;1;0;1;1
-2,644e-05;1;1;1;1;h8340;h12;1;0;1;1
-2,643e-05;0;1;1;1;h8340;h12;1;0;1;1
-2,642e-05;0;1;1;1;h8340;h12;1;0;1;1
-2,641e-05;0;1;1;1;h8340;h12;1;0;1;1
-2,64e-05;0;1;0;1;h8340;h12;1;0;1;1
-2,639e-05;1;1;0;1;h8340;h12;1;0;1;1
-2,638e-05;1;1;0;1;h8340;h12;1;0;0;1
-2,637e-05;1;1;0;1;h8340;h12;1;0;0;1
-2,636e-05;1;1;0;1;h8340;h12;1;0;0;1
-2,635e-05;0;1;0;1;h8340;h12;1;0;0;1
-2,634e-05;0;1;0;1;h8340;h12;1;0;0;1
-2,633e-05;0;1;0;1;h8340;h12;1;0;0;1
-2,632e-05;0;0;0;1;h8340;h12;1;0;0;1
-2,631e-05;1;0;0;1;h8340;h12;1;0;0;1
-2,63e-05;1;0;0;1;h8340;h12;1;0;0;1
-2,629e-05;1;0;0;1;h8340;h12;1;0;0;1
-2,628e-05;1;0;0;1;h8340;h12;1;0;0;1
-2,627e-05;0;0;0;1;h8340;h12;1;0;0;1
-2,626e-05;0;0;0;1;h8340;h12;1;0;0;1
-2,625e-05;0;0;0;1;h8340;h12;1;0;0;1
-2,624e-05;0;0;0;1;h8340;h12;1;0;0;1
-2,623e-05;1;0;1;1;h8340;h12;1;0;0;1
-2,622e-05;1;0;1;1;h8340;h12;1;0;0;1
-2,621e-05;1;0;1;1;h8340;h12;1;0;0;1
-2,62e-05;1;0;1;1;h8340;h12;1;0;0;1
-2,619e-05;0;0;1;1;h8340;h12;1;1;0;1
-2,618e-05;0;0;1;1;h8340;h12;1;1;1;1
-2,617e-05;0;0;1;1;h8340;h12;1;1;1;1
-2,616e-05;0;0;1;1;h8341;hFF;1;1;1;1
-2,615e-05;1;1;1;1;h8341;hFF;1;1;1;1
-2,614e-05;1;1;1;1;h8341;hFF;1;1;1;1
-2,613e-05;1;1;1;1;h8341;hFF;1;1;1;1
-2,612e-05;1;1;1;1;h8341;hFF;1;1;1;1
-2,611e-05;0;1;1;1;h8341;hFF;1;0;1;1
-2,61e-05;0;1;1;1;h8341;hFF;1;0;1;1
-2,609e-05;0;1;1;1;h8341;hFF;1;0;1;1
-2,608e-05;0;1;1;1;h8341;hC4;1;0;1;1
-2,607e-05;0;1;0;1;h8341;hC4;1;0;1;1
-2,606e-05;1;1;0;1;h8341;hC4;1;0;1;1
-2,605e-05;1;1;0;1;h8341;hC4;1;0;1;1
-2,604e-05;1;1;0;1;h8341;hC4;1;0;1;1
-2,603e-05;0;1;0;1;h8341;hC4;1;0;1;1
-2,602e-05;0;1;0;1;h8341;hC4;1;0;1;1
-2,601e-05;0;1;0;1;h8341;hC4;1;0;1;1
-2,6e-05;0;1;0;1;h8341;hC4;1;0;1;1
-2,599e-05;0;0;0;1;h8341;hC4;1;0;1;1
-2,598e-05;1;0;0;1;h8341;hC4;1;0;1;1
-2,597e-05;1;0;0;1;h8341;hC4;1;0;0;1
-2,596e-05;1;0;0;1;h8341;hC4;1;0;0;1
-2,595e-05;1;0;0;1;h8341;hC4;1;0;0;1
-2,594e-05;0;0;0;1;h8341;hC4;1;0;0;1
-2,593e-05;0;0;0;1;h8341;hC4;1;0;0;1
-2,592e-05;0;0;0;1;h8341;hC4;1;0;0;1
-2,591e-05;0;0;0;1;h8341;hC4;1;0;0;1
-2,59e-05;1;0;1;1;h8341;hC4;1;0;0;1
-2,589e-05;1;0;1;1;h8341;hC4;1;0;0;1
-2,588e-05;1;0;1;1;h8341;hC4;1;0;0;1
-2,587e-05;1;0;1;1;h8341;hC4;1;0;0;1
-2,586e-05;0;0;1;1;h8341;hC4;1;0;0;1
-2,585e-05;0;0;1;1;h8341;hC4;1;0;0;1
-2,584e-05;0;0;1;1;h8341;hC4;1;0;0;1
-2,583e-05;0;0;1;1;h8341;hC4;1;0;0;1
-2,582e-05;1;1;1;1;h8341;hC4;1;0;0;1
-2,581e-05;1;1;1;1;h8341;hC4;1;0;0;1
-2,58e-05;1;1;1;1;h8341;hC4;1;0;0;1
-2,579e-05;1;1;1;1;h8341;hC4;1;0;0;1
-2,578e-05;0;1;1;1;h8341;hC4;1;1;0;1
-2,577e-05;0;1;1;1;h8341;hC4;1;1;1;1
-2,576e-05;0;1;1;1;h8341;hC4;1;1;1;1
-2,575e-05;0;1;1;1;h8342;hFF;1;1;1;1
-2,574e-05;1;1;0;1;h8342;hFF;1;1;1;1
-2,573e-05;1;1;0;1;h8342;hFF;1;1;1;1
-2,572e-05;1;1;0;1;h8342;hFF;1;1;1;1
-2,571e-05;1;1;0;1;h8342;hFF;1;1;1;1
-2,57e-05;0;1;0;1;h8342;hFF;1;0;1;1
-2,569e-05;0;1;0;1;h8342;hFF;1;0;1;1
-2,568e-05;0;1;0;1;h8342;hFF;1;0;1;1
-2,567e-05;0;1;0;1;h8342;h34;1;0;1;1
-2,566e-05;0;0;0;1;h8342;h34;1;0;1;1
-2,565e-05;1;0;0;1;h8342;h34;1;0;1;1
-2,564e-05;1;0;0;1;h8342;h34;1;0;1;1
-2,563e-05;1;0;0;1;h8342;h34;1;0;1;1
-2,562e-05;0;0;0;1;h8342;h34;1;0;1;1
-2,561e-05;0;0;0;1;h8342;h34;1;0;1;1
-2,56e-05;0;0;0;1;h8342;h34;1;0;1;1
-2,559e-05;0;0;0;1;h8342;h34;1;0;1;1
-2,558e-05;0;0;1;1;h8342;h34;1;0;1;1
-2,557e-05;1;0;1;1;h8342;h34;1;0;0;1
-2,556e-05;1;0;1;1;h8342;h34;1;0;0;1
-2,555e-05;1;0;1;1;h8342;h34;1;0;0;1
-2,554e-05;1;0;1;1;h8342;h34;1;0;0;1
-2,553e-05;0;0;1;1;h8342;h34;1;0;0;1
-2,552e-05;0;0;1;1;h8342;h34;1;0;0;1
-2,551e-05;0;0;1;1;h8342;h34;1;0;0;1
-2,55e-05;0;1;1;1;h8342;h34;1;0;0;1
-2,549e-05;1;1;1;1;h8342;h34;1;0;0;1
-2,548e-05;1;1;1;1;h8342;h34;1;0;0;1
-2,547e-05;1;1;1;1;h8342;h34;1;0;0;1
-2,546e-05;1;1;1;1;h8342;h34;1;0;0;1
-2,545e-05;0;1;1;1;h8342;h34;1;0;0;1
-2,544e-05;0;1;1;1;h8342;h34;1;0;0;1
-2,543e-05;0;1;1;1;h8342;h34;1;0;0;1
-2,542e-05;0;1;0;1;h8342;h34;1;0;0;1
-2,541e-05;1;1;0;1;h8342;h34;1;0;0;1
-2,54e-05;1;1;0;1;h8342;h34;1;0;0;1
-2,539e-05;1;1;0;1;h8342;h34;1;0;0;1
-2,538e-05;1;1;0;1;h8342;h34;1;0;0;1
-2,537e-05;0;1;0;1;h8342;h34;1;1;0;1
-2,536e-05;0;1;0;1;h8342;h34;1;1;1;1
-2,535e-05;0;1;0;1;h8342;h34;1;1;1;1
-2,534e-05;0;1;0;1;h8342;hFF;1;1;1;1
-2,533e-05;1;0;0;1;h8342;hFF;1;1;1;1
-2,532e-05;1;0;0;1;h8342;hFF;1;1;1;1
-2,531e-05;1;0;0;1;h8342;hFF;1;1;1;1
-2,53e-05;1;0;0;1;h8342;hFF;1;1;1;1
-2,529e-05;0;0;0;1;h8342;hFF;1;1;1;1
-2,528e-05;0;0;0;1;h8342;hFF;1;1;1;1
-2,527e-05;0;0;0;1;h8342;hFF;1;1;1;1
-2,526e-05;0;0;0;1;h8342;hFF;1;1;1;1
-2,525e-05;1;0;1;1;h8342;hFF;1;1;1;1
-2,524e-05;1;0;1;1;h8342;hFF;1;1;1;1
-2,523e-05;1;0;1;1;h8342;hFF;1;1;1;1
-2,522e-05;1;0;1;1;h8342;hFF;1;1;1;1
-2,521e-05;0;0;1;1;h8342;hFF;1;1;1;1
-2,52e-05;0;0;1;1;h8342;hFF;1;1;1;1
-2,519e-05;0;0;1;1;h8342;hFF;1;1;1;1
-2,518e-05;0;0;1;1;h0814;hFF;1;1;1;1
-2,517e-05;0;1;1;1;h0834;hFF;1;1;1;1
-2,516e-05;1;1;1;1;h0834;hFF;1;1;1;1
-2,515e-05;1;1;1;1;h0834;hFF;1;1;1;1
-2,514e-05;1;1;1;1;h0834;hFF;1;1;1;1
-2,513e-05;0;1;1;1;h0834;hFF;1;1;1;1
-2,512e-05;0;1;1;1;h0834;hFF;1;1;1;1
-2,511e-05;0;1;1;1;h0834;hFF;1;1;1;1
-2,51e-05;0;1;1;1;h0834;hFF;1;1;1;1
-2,509e-05;0;1;0;1;h0834;hFF;1;1;1;1
-2,508e-05;1;1;0;1;h0834;hFF;1;1;1;1
-2,507e-05;1;1;0;1;h0834;hFF;1;1;1;1
-2,506e-05;1;1;0;1;h0834;hFF;1;1;1;1
-2,505e-05;1;1;0;1;h0834;hFF;1;1;1;1
-2,504e-05;0;1;0;1;h0834;hFF;1;0;1;1
-2,503e-05;0;1;0;1;h0834;hFF;1;0;1;1
-2,502e-05;0;1;0;1;h0834;hFF;1;0;1;1
-2,501e-05;0;0;0;1;h0834;hFF;1;0;1;1
-2,5e-05;1;0;0;1;h0834;hFF;1;0;1;1
-2,499e-05;1;0;0;1;h0834;hD8;1;0;1;1
-2,498e-05;1;0;0;1;h0834;h18;1;0;1;1
-2,497e-05;1;0;0;1;h0834;h00;1;0;1;1
-2,496e-05;0;0;0;1;h0834;h00;1;0;1;1
-2,495e-05;0;0;0;1;h0834;h00;1;0;1;1
-2,494e-05;0;0;0;1;h0834;h00;1;0;1;1
-2,493e-05;0;0;0;1;h0834;h00;1;0;1;1
-2,492e-05;1;0;1;1;h0834;h00;1;0;1;1
-2,491e-05;1;0;1;1;h0834;h00;1;0;0;1
-2,49e-05;1;0;1;1;h0834;h00;1;0;0;1
-2,489e-05;1;0;1;1;h0834;h00;1;0;0;1
-2,488e-05;0;0;1;1;h0834;h00;1;0;0;1
-2,487e-05;0;0;1;1;h0834;h00;1;0;0;1
-2,486e-05;0;0;1;1;h0834;h00;1;0;0;1
-2,485e-05;0;0;1;1;h0834;h00;1;0;0;1
-2,484e-05;1;1;1;1;h0834;h00;1;0;0;1
-2,483e-05;1;1;1;1;h0834;h00;1;0;0;1
-2,482e-05;1;1;1;1;h0834;h00;1;0;0;1
-2,481e-05;1;1;1;1;h0834;h00;1;0;0;1
-2,48e-05;0;1;1;1;h0834;h00;1;0;0;1
-2,479e-05;0;1;1;1;h0834;h00;1;0;0;1
-2,478e-05;0;1;1;1;h0834;h00;1;0;0;1
-2,477e-05;0;1;1;1;h0834;h00;1;0;0;1
-2,476e-05;0;1;0;1;h0834;h00;1;0;0;1
-2,475e-05;1;1;0;1;h0834;h00;1;0;0;1
-2,474e-05;1;1;0;1;h0834;h00;1;0;0;1
-2,473e-05;1;1;0;1;h0834;h00;1;0;0;1
-2,472e-05;0;1;0;1;h0834;h00;1;1;0;1
-2,471e-05;0;1;0;1;h0834;h00;1;1;0;1
-2,47e-05;0;1;0;1;h0834;h00;1;1;1;1
-2,469e-05;0;1;0;1;h0100;h00;1;1;1;1
-2,468e-05;0;0;0;1;h8343;h00;1;1;1;1
-2,467e-05;1;0;0;1;h8343;h00;1;1;1;1
-2,466e-05;1;0;0;1;h8343;h00;1;1;1;1
-2,465e-05;1;0;0;1;h8343;h00;1;1;1;1
-2,464e-05;1;0;0;1;h8343;h00;1;0;1;1
-2,463e-05;0;0;0;1;h8343;h00;1;0;1;1
-2,462e-05;0;0;0;1;h8343;h00;1;0;1;1
-2,461e-05;0;0;0;1;h8343;h00;1;0;1;1
-2,46e-05;0;0;1;1;h8343;h73;1;0;1;1
-2,459e-05;1;0;1;1;h8343;h73;1;0;1;1
-2,458e-05;1;0;1;1;h8343;h73;1;0;1;1
-2,457e-05;1;0;1;1;h8343;h73;1;0;1;1
-2,456e-05;1;0;1;1;h8343;h73;1;0;1;1
-2,455e-05;0;0;1;1;h8343;h73;1;0;1;1
-2,454e-05;0;0;1;1;h8343;h73;1;0;1;1
-2,453e-05;0;0;1;1;h8343;h73;1;0;1;1
-2,452e-05;0;0;1;1;h8343;h73;1;0;1;1
-2,451e-05;1;1;1;1;h8343;h73;1;0;1;1
-2,45e-05;1;1;1;1;h8343;h73;1;0;0;1
-2,449e-05;1;1;1;1;h8343;h73;1;0;0;1
-2,448e-05;1;1;1;1;h8343;h73;1;0;0;1
-2,447e-05;0;1;1;1;h8343;h73;1;0;0;1
-2,446e-05;0;1;1;1;h8343;h73;1;0;0;1
-2,445e-05;0;1;1;1;h8343;h73;1;0;0;1
-2,444e-05;0;1;1;1;h8343;h73;1;0;0;1
-2,443e-05;1;1;0;1;h8343;h73;1;0;0;1
-2,442e-05;1;1;0;1;h8343;h73;1;0;0;1
-2,441e-05;1;1;0;1;h8343;h73;1;0;0;1
-2,44e-05;1;1;0;1;h8343;h73;1;0;0;1
-2,439e-05;0;1;0;1;h8343;h73;1;0;0;1
-2,438e-05;0;1;0;1;h8343;h73;1;0;0;1
-2,437e-05;0;1;0;1;h8343;h73;1;0;0;1
-2,436e-05;0;1;0;1;h8343;h73;1;0;0;1
-2,435e-05;1;0;0;1;h8343;h73;1;0;0;1
-2,434e-05;1;0;0;1;h8343;h73;1;0;0;1
-2,433e-05;1;0;0;1;h8343;h73;1;0;0;1
-2,432e-05;1;0;0;1;h8343;h73;1;0;0;1
-2,431e-05;0;0;0;1;h8343;h73;1;1;0;1
-2,43e-05;0;0;0;1;h8343;h73;1;1;1;1
-2,429e-05;0;0;0;1;h8343;h73;1;1;1;1
-2,428e-05;0;0;0;1;h8347;h00;1;1;1;1
-2,427e-05;0;0;1;1;h8344;h22;1;1;1;1
-2,426e-05;1;0;1;1;h8344;h22;1;1;1;1
-2,425e-05;1;0;1;1;h8344;h22;1;1;1;1
-2,424e-05;1;0;1;1;h8344;h22;1;1;1;1
-2,423e-05;1;0;1;1;h8344;h22;1;0;1;1
-2,422e-05;0;0;1;1;h8344;h22;1;0;1;1
-2,421e-05;0;0;1;1;h8344;h22;1;0;1;1
-2,42e-05;0;0;1;1;h8344;h00;1;0;1;1
-2,419e-05;0;1;1;1;h8344;h05;1;0;1;1
-2,418e-05;1;1;1;1;h8344;h05;1;0;1;1
-2,417e-05;1;1;1;1;h8344;h05;1;0;1;1
-2,416e-05;1;1;1;1;h8344;h05;1;0;1;1
-2,415e-05;1;1;1;1;h8344;h05;1;0;1;1
-2,414e-05;0;1;1;1;h8344;h05;1;0;1;1
-2,413e-05;0;1;1;1;h8344;h05;1;0;1;1
-2,412e-05;0;1;1;1;h8344;h05;1;0;1;1
-2,411e-05;0;1;0;1;h8344;h05;1;0;1;1
-2,41e-05;1;1;0;1;h8344;h05;1;0;1;1
-2,409e-05;1;1;0;1;h8344;h05;1;0;0;1
-2,408e-05;1;1;0;1;h8344;h05;1;0;0;1
-2,407e-05;1;1;0;1;h8344;h05;1;0;0;1
-2,406e-05;0;1;0;1;h8344;h05;1;0;0;1
-2,405e-05;0;1;0;1;h8344;h05;1;0;0;1
-2,404e-05;0;1;0;1;h8344;h05;1;0;0;1
-2,403e-05;0;1;0;1;h8344;h05;1;0;0;1
-2,402e-05;1;0;0;1;h8344;h05;1;0;0;1
-2,401e-05;1;0;0;1;h8344;h05;1;0;0;1
-2,4e-05;1;0;0;1;h8344;h05;1;0;0;1
-2,399e-05;1;0;0;1;h8344;h05;1;0;0;1
-2,398e-05;0;0;0;1;h8344;h05;1;0;0;1
-2,397e-05;0;0;0;1;h8344;h05;1;0;0;1
-2,396e-05;0;0;0;1;h8344;h05;1;0;0;1
-2,395e-05;0;0;0;1;h8344;h05;1;0;0;1
-2,394e-05;1;0;1;1;h8344;h05;1;0;0;1
-2,393e-05;1;0;1;1;h8344;h05;1;0;0;1
-2,392e-05;1;0;1;1;h8344;h05;1;0;0;1
-2,391e-05;1;0;1;1;h8344;h05;1;0;0;1
-2,39e-05;0;0;1;1;h8344;h05;1;1;0;1
-2,389e-05;0;0;1;1;h8344;h05;1;1;1;1
-2,388e-05;0;0;1;1;h8344;h05;1;1;1;1
-2,387e-05;0;0;1;1;h8344;h22;1;1;1;1
-2,386e-05;0;1;1;1;h8344;hEF;1;1;1;1
-2,385e-05;1;1;1;1;h8344;hFF;1;1;1;1
-2,384e-05;1;1;1;1;h8344;hFF;1;1;1;1
-2,383e-05;1;1;1;1;h8344;hFF;1;1;1;1
-2,382e-05;0;1;1;1;h8344;hFF;1;1;1;1
-2,381e-05;0;1;1;1;h8344;hFF;1;1;1;1
-2,38e-05;0;1;1;1;h8344;hFF;1;1;1;1
-2,379e-05;0;1;1;1;h8344;hFF;1;1;1;1
-2,378e-05;0;1;0;1;h8344;hFF;1;1;1;1
-2,377e-05;1;1;0;1;h8344;hFF;1;1;1;1
-2,376e-05;1;1;0;1;h8344;hFF;1;1;1;1
-2,375e-05;1;1;0;1;h8344;hFF;1;1;1;1
-2,374e-05;1;1;0;1;h8344;hFF;1;1;1;1
-2,373e-05;0;1;0;1;h8344;hFF;1;1;1;1
-2,372e-05;0;1;0;1;h8344;hFF;1;1;1;1
-2,371e-05;0;1;0;1;h8344;hFF;1;1;1;1
-2,37e-05;0;0;0;1;h8344;hFF;1;1;1;1
-2,369e-05;1;0;0;1;h8344;hFF;1;1;1;1
-2,368e-05;1;0;0;1;h8344;hFF;1;1;1;1
-2,367e-05;1;0;0;1;h8344;hFF;1;1;1;1
-2,366e-05;1;0;0;1;h8344;hFF;1;1;1;1
-2,365e-05;0;0;0;1;h8344;hFF;1;1;1;1
-2,364e-05;0;0;0;1;h8344;hFF;1;1;1;1
-2,363e-05;0;0;0;1;h8344;hFF;1;1;1;1
-2,362e-05;0;0;0;1;h834A;hFF;1;1;1;1
-2,361e-05;1;0;1;1;h834A;hFF;1;1;1;1
-2,36e-05;1;0;1;1;h834A;hFF;1;1;1;1
-2,359e-05;1;0;1;1;h834A;hFF;1;1;1;1
-2,358e-05;1;0;1;1;h834A;hFF;1;1;1;1
-2,357e-05;0;0;1;1;h834A;hFF;1;0;1;1
-2,356e-05;0;0;1;1;h834A;hFF;1;0;1;1
-2,355e-05;0;0;1;1;h834A;hFF;1;0;1;1
-2,354e-05;0;0;1;1;h834A;h43;1;0;1;1
-2,353e-05;1;1;1;1;h834A;h43;1;0;1;1
-2,352e-05;1;1;1;1;h834A;h43;1;0;1;1
-2,351e-05;1;1;1;1;h834A;h43;1;0;1;1
-2,35e-05;1;1;1;1;h834A;h43;1;0;1;1
-2,349e-05;0;1;1;1;h834A;h43;1;0;1;1
-2,348e-05;0;1;1;1;h834A;h43;1;0;1;1
-2,347e-05;0;1;1;1;h834A;h43;1;0;1;1
-2,346e-05;0;1;1;1;h834A;h43;1;0;1;1
-2,345e-05;0;1;0;1;h834A;h43;1;0;1;1
-2,344e-05;1;1;0;1;h834A;h43;1;0;0;1
-2,343e-05;1;1;0;1;h834A;h43;1;0;0;1
-2,342e-05;1;1;0;1;h834A;h43;1;0;0;1
-2,341e-05;0;1;0;1;h834A;h43;1;0;0;1
-2,34e-05;0;1;0;1;h834A;h43;1;0;0;1
-2,339e-05;0;1;0;1;h834A;h43;1;0;0;1
-2,338e-05;0;1;0;1;h834A;h43;1;0;0;1
-2,337e-05;0;0;0;1;h834A;h43;1;0;0;1
-2,336e-05;1;0;0;1;h834A;h43;1;0;0;1
-2,335e-05;1;0;0;1;h834A;h43;1;0;0;1
-2,334e-05;1;0;0;1;h834A;h43;1;0;0;1
-2,333e-05;1;0;0;1;h834A;h43;1;0;0;1
-2,332e-05;0;0;0;1;h834A;h43;1;0;0;1
-2,331e-05;0;0;0;1;h834A;h43;1;0;0;1
-2,33e-05;0;0;0;1;h834A;h43;1;0;0;1
-2,329e-05;0;0;1;1;h834A;h43;1;0;0;1
-2,328e-05;1;0;1;1;h834A;h43;1;0;0;1
-2,327e-05;1;0;1;1;h834A;h43;1;0;0;1
-2,326e-05;1;0;1;1;h834A;h43;1;0;0;1
-2,325e-05;1;0;1;1;h834A;h43;1;1;0;1
-2,324e-05;0;0;1;1;h834A;h43;1;1;0;1
-2,323e-05;0;0;1;1;h834A;h43;1;1;1;1
-2,322e-05;0;0;1;1;h834A;h4F;1;1;1;1
-2,321e-05;0;0;1;1;h834B;hFF;1;1;1;1
-2,32e-05;1;1;1;1;h834B;hFF;1;1;1;1
