Time;CLK12;CKE;CKQ;RESETb;ADDR;DATA;AS;DTAC;RWb;COUNT
-0,00013359;1;1;0;1;h81A9;hFF;1;1;1;1
-0,00013358;1;1;0;1;h81A9;hFF;1;1;1;1
-0,00013357;1;1;0;1;h81A9;hFF;1;1;1;1
-0,00013356;0;1;0;1;h81A9;hFF;0;1;1;1
-0,00013355;0;1;0;1;h81A9;hFF;0;1;1;1
-0,00013354;0;1;0;1;h81A9;hFF;0;1;1;1
-0,00013353;0;1;0;1;h81A9;h43;0;1;1;1
-0,00013352;1;0;0;1;h81A9;h43;0;1;1;1
-0,00013351;1;0;0;1;h81A9;h43;0;1;1;1
-0,0001335;1;0;0;1;h81A9;h43;0;1;1;1
-0,00013349;1;0;0;1;h81A9;h43;0;1;1;1
-0,00013348;0;0;0;1;h81A9;h43;0;1;1;1
-0,00013347;0;0;0;1;h81A9;h43;0;1;1;1
-0,00013346;0;0;0;1;h81A9;h43;0;1;1;1
-0,00013345;0;0;0;1;h81A9;h43;0;1;1;1
-0,00013344;0;0;1;1;h81A9;h43;0;1;1;1
-0,00013343;1;0;1;1;h81A9;h43;0;0;1;1
-0,00013342;1;0;1;1;h81A9;h43;0;0;1;1
-0,00013341;1;0;1;1;h81A9;h43;0;0;1;1
-0,0001334;1;0;1;1;h81A9;h43;0;0;1;1
-0,00013339;0;0;1;1;h81A9;h43;0;0;1;1
-0,00013338;0;0;1;1;h81A9;h43;0;0;1;1
-0,00013337;0;0;1;1;h81A9;h43;0;0;1;1
-0,00013336;0;0;1;1;h81A9;h43;0;0;1;1
-0,00013335;1;1;1;1;h81A9;h43;0;0;1;1
-0,00013334;1;1;1;1;h81A9;h43;0;0;1;1
-0,00013333;1;1;1;1;h81A9;h43;0;0;1;1
-0,00013332;1;1;1;1;h81A9;h43;0;0;1;1
-0,00013331;0;1;1;1;h81A9;h43;0;0;1;1
-0,0001333;0;1;1;1;h81A9;h43;0;0;1;1
-0,00013329;0;1;1;1;h81A9;h43;0;0;1;1
-0,00013328;0;1;1;1;h81A9;h43;0;0;1;1
-0,00013327;1;1;0;1;h81A9;h43;0;0;1;1
-0,00013326;1;1;0;1;h81A9;h43;0;0;1;1
-0,00013325;1;1;0;1;h81A9;h43;0;0;1;1
-0,00013324;1;1;0;1;h81A9;h43;0;0;1;1
-0,00013323;0;1;0;1;h81A9;h43;1;0;1;1
-0,00013322;0;1;0;1;h81A9;h43;1;0;1;1
-0,00013321;0;1;0;1;h81A9;h43;1;1;1;1
-0,0001332;0;1;0;1;h81A8;hFF;1;1;1;1
-0,00013319;0;0;0;1;h81AA;hFF;1;1;1;1
-0,00013318;1;0;0;1;h81AA;hFF;1;1;1;1
-0,00013317;1;0;0;1;h81AA;hFF;1;1;1;1
-0,00013316;1;0;0;1;h81AA;hFF;1;1;1;1
-0,00013315;1;0;0;1;h81AA;hFF;1;1;1;1
-0,00013314;0;0;0;1;h81AA;hFF;0;1;1;1
-0,00013313;0;0;0;1;h81AA;hFF;0;1;1;1
-0,00013312;0;0;0;1;h81AA;hFF;0;1;1;1
-0,00013311;0;0;0;1;h81AA;h07;0;1;1;1
-0,0001331;1;0;1;1;h81AA;h07;0;1;1;1
-0,00013309;1;0;1;1;h81AA;h07;0;1;1;1
-0,00013308;1;0;1;1;h81AA;h07;0;1;1;1
-0,00013307;1;0;1;1;h81AA;h07;0;1;1;1
-0,00013306;0;0;1;1;h81AA;h07;0;1;1;1
-0,00013305;0;0;1;1;h81AA;h07;0;1;1;1
-0,00013304;0;0;1;1;h81AA;h07;0;1;1;1
-0,00013303;0;0;1;1;h81AA;h07;0;1;1;1
-0,00013302;0;1;1;1;h81AA;h07;0;1;1;1
-0,00013301;1;1;1;1;h81AA;h07;0;0;1;1
-0,000133;1;1;1;1;h81AA;h07;0;0;1;1
-0,00013299;1;1;1;1;h81AA;h07;0;0;1;1
-0,00013298;0;1;1;1;h81AA;h07;0;0;1;1
-0,00013297;0;1;1;1;h81AA;h07;0;0;1;1
-0,00013296;0;1;1;1;h81AA;h07;0;0;1;1
-0,00013295;0;1;1;1;h81AA;h07;0;0;1;1
-0,00013294;0;1;0;1;h81AA;h07;0;0;1;1
-0,00013293;1;1;0;1;h81AA;h07;0;0;1;1
-0,00013292;1;1;0;1;h81AA;h07;0;0;1;1
-0,00013291;1;1;0;1;h81AA;h07;0;0;1;1
-0,0001329;1;1;0;1;h81AA;h07;0;0;1;1
-0,00013289;0;1;0;1;h81AA;h07;0;0;1;1
-0,00013288;0;1;0;1;h81AA;h07;0;0;1;1
-0,00013287;0;1;0;1;h81AA;h07;0;0;1;1
-0,00013286;0;1;0;1;h81AA;h07;0;0;1;1
-0,00013285;1;0;0;1;h81AA;h07;0;0;1;1
-0,00013284;1;0;0;1;h81AA;h07;0;0;1;1
-0,00013283;1;0;0;1;h81AA;h07;0;0;1;1
-0,00013282;1;0;0;1;h81AA;h07;0;0;1;1
-0,00013281;0;0;0;1;h81AA;h07;1;0;1;1
-0,0001328;0;0;0;1;h81AA;h07;1;1;1;1
-0,00013279;0;0;0;1;h81AA;h07;1;1;1;1
-0,00013278;0;0;0;1;h81AA;hFF;1;1;1;1
-0,00013277;0;0;1;1;h81AB;hFF;1;1;1;1
-0,00013276;1;0;1;1;h81AB;hFF;1;1;1;1
-0,00013275;1;0;1;1;h81AB;hFF;1;1;1;1
-0,00013274;1;0;1;1;h81AB;hFF;1;1;1;1
-0,00013273;1;0;1;1;h81AB;hFF;0;1;1;1
-0,00013272;0;0;1;1;h81AB;hFF;0;1;1;1
-0,00013271;0;0;1;1;h81AB;hFF;0;1;1;1
-0,0001327;0;0;1;1;h81AB;h1E;0;1;1;1
-0,00013269;0;1;1;1;h81AB;h1E;0;1;1;1
-0,00013268;1;1;1;1;h81AB;h1E;0;1;1;1
-0,00013267;1;1;1;1;h81AB;h1E;0;1;1;1
-0,00013266;1;1;1;1;h81AB;h1E;0;1;1;1
-0,00013265;1;1;1;1;h81AB;h1E;0;1;1;1
-0,00013264;0;1;1;1;h81AB;h1E;0;1;1;1
-0,00013263;0;1;1;1;h81AB;h1E;0;1;1;1
-0,00013262;0;1;1;1;h81AB;h1E;0;1;1;1
-0,00013261;0;1;1;1;h81AB;h1E;0;1;1;1
-0,0001326;1;1;0;1;h81AB;h1E;0;1;1;1
-0,00013259;1;1;0;1;h81AB;h1E;0;0;1;1
-0,00013258;1;1;0;1;h81AB;h1E;0;0;1;1
-0,00013257;1;1;0;1;h81AB;h1E;0;0;1;1
-0,00013256;0;1;0;1;h81AB;h1E;0;0;1;1
-0,00013255;0;1;0;1;h81AB;h1E;0;0;1;1
-0,00013254;0;1;0;1;h81AB;h1E;0;0;1;1
-0,00013253;0;1;0;1;h81AB;h1E;0;0;1;1
-0,00013252;0;0;0;1;h81AB;h1E;0;0;1;1
-0,00013251;1;0;0;1;h81AB;h1E;0;0;1;1
-0,0001325;1;0;0;1;h81AB;h1E;0;0;1;1
-0,00013249;1;0;0;1;h81AB;h1E;0;0;1;1
-0,00013248;1;0;0;1;h81AB;h1E;0;0;1;1
-0,00013247;0;0;0;1;h81AB;h1E;0;0;1;1
-0,00013246;0;0;0;1;h81AB;h1E;0;0;1;1
-0,00013245;0;0;0;1;h81AB;h1E;0;0;1;1
-0,00013244;0;0;0;1;h81AB;h1E;0;0;1;1
-0,00013243;1;0;1;1;h81AB;h1E;0;0;1;1
-0,00013242;1;0;1;1;h81AB;h1E;0;0;1;1
-0,00013241;1;0;1;1;h81AB;h1E;0;0;1;1
-0,0001324;1;0;1;1;h81AB;h1E;0;0;1;1
-0,00013239;0;0;1;1;h81AB;h1E;1;0;1;1
-0,00013238;0;0;1;1;h81AB;h1E;1;1;1;1
-0,00013237;0;0;1;1;h81AB;h1E;1;1;1;1
-0,00013236;0;0;1;1;h81AC;hFF;1;1;1;1
-0,00013235;1;1;1;1;h81AC;hFF;1;1;1;1
-0,00013234;1;1;1;1;h81AC;hFF;1;1;1;1
-0,00013233;1;1;1;1;h81AC;hFF;1;1;1;1
-0,00013232;1;1;1;1;h81AC;hFF;1;1;1;1
-0,00013231;0;1;1;1;h81AC;hFF;0;1;1;1
-0,0001323;0;1;1;1;h81AC;hFF;0;1;1;1
-0,00013229;0;1;1;1;h81AC;hFF;0;1;1;1
-0,00013228;0;1;1;1;h81AC;hC2;0;1;1;1
-0,00013227;0;1;0;1;h81AC;hC2;0;1;1;1
-0,00013226;1;1;0;1;h81AC;hC2;0;1;1;1
-0,00013225;1;1;0;1;h81AC;hC2;0;1;1;1
-0,00013224;1;1;0;1;h81AC;hC2;0;1;1;1
-0,00013223;1;1;0;1;h81AC;hC2;0;1;1;1
-0,00013222;0;1;0;1;h81AC;hC2;0;1;1;1
-0,00013221;0;1;0;1;h81AC;hC2;0;1;1;1
-0,0001322;0;1;0;1;h81AC;hC2;0;1;1;1
-0,00013219;0;0;0;1;h81AC;hC2;0;1;1;1
-0,00013218;1;0;0;1;h81AC;hC2;0;1;1;1
-0,00013217;1;0;0;1;h81AC;hC2;0;0;1;1
-0,00013216;1;0;0;1;h81AC;hC2;0;0;1;1
-0,00013215;1;0;0;1;h81AC;hC2;0;0;1;1
-0,00013214;0;0;0;1;h81AC;hC2;0;0;1;1
-0,00013213;0;0;0;1;h81AC;hC2;0;0;1;1
-0,00013212;0;0;0;1;h81AC;hC2;0;0;1;1
-0,00013211;0;0;0;1;h81AC;hC2;0;0;1;1
-0,0001321;1;0;1;1;h81AC;hC2;0;0;1;1
-0,00013209;1;0;1;1;h81AC;hC2;0;0;1;1
-0,00013208;1;0;1;1;h81AC;hC2;0;0;1;1
-0,00013207;1;0;1;1;h81AC;hC2;0;0;1;1
-0,00013206;0;0;1;1;h81AC;hC2;0;0;1;1
-0,00013205;0;0;1;1;h81AC;hC2;0;0;1;1
-0,00013204;0;0;1;1;h81AC;hC2;0;0;1;1
-0,00013203;0;0;1;1;h81AC;hC2;0;0;1;1
-0,00013202;0;1;1;1;h81AC;hC2;0;0;1;1
-0,00013201;1;1;1;1;h81AC;hC2;0;0;1;1
-0,000132;1;1;1;1;h81AC;hC2;0;0;1;1
-0,00013199;1;1;1;1;h81AC;hC2;0;0;1;1
-0,00013198;1;1;1;1;h81AC;hC2;1;0;1;1
-0,00013197;0;1;1;1;h81AC;hC2;1;0;1;1
-0,00013196;0;1;1;1;h81AC;hC2;1;1;1;1
-0,00013195;0;1;1;1;h80AC;hC2;1;1;1;1
-0,00013194;0;1;1;1;h1EC2;hFF;1;1;1;1
-0,00013193;1;1;0;1;h1EC2;hFF;1;1;1;1
-0,00013192;1;1;0;1;h1EC2;hFF;1;1;1;1
-0,00013191;1;1;0;1;h1EC2;hFF;1;1;1;1
-0,0001319;1;1;0;1;h1EC2;hFF;1;1;1;1
-0,00013189;0;1;0;1;h1EC2;hFF;1;1;1;1
-0,00013188;0;1;0;1;h1EC2;hFF;1;1;1;1
-0,00013187;0;1;0;1;h1EC2;hFF;1;1;1;1
-0,00013186;0;1;0;1;h1EC2;hFF;1;1;1;1
-0,00013185;1;0;0;1;h1EC2;hFF;1;1;1;1
-0,00013184;1;0;0;1;h1EC2;hFF;1;1;1;1
-0,00013183;1;0;0;1;h1EC2;hFF;1;1;1;1
-0,00013182;1;0;0;1;h1EC2;hFF;1;1;1;1
-0,00013181;0;0;0;1;h1EC2;hFF;0;1;1;1
-0,0001318;0;0;0;1;h1EC2;hFF;0;1;1;1
-0,00013179;0;0;0;1;h1EC2;hFF;0;1;1;1
-0,00013178;0;0;0;1;h1EC2;hFF;0;1;1;1
-0,00013177;0;0;1;1;h1EC2;hFF;0;1;1;1
-0,00013176;1;0;1;1;h1EC2;hFF;0;1;1;1
-0,00013175;1;0;1;1;h1EC2;hFE;0;1;1;1
-0,00013174;1;0;1;1;h1EC2;h1E;0;1;1;1
-0,00013173;1;0;1;1;h1EC2;h1E;0;1;1;1
-0,00013172;0;0;1;1;h1EC2;h1E;0;1;1;1
-0,00013171;0;0;1;1;h1EC2;h1E;0;1;1;1
-0,0001317;0;0;1;1;h1EC2;h1E;0;1;1;1
-0,00013169;0;0;1;1;h1EC2;h1E;0;1;1;1
-0,00013168;1;1;1;1;h1EC2;h1E;0;1;1;1
-0,00013167;1;1;1;1;h1EC2;h1E;0;0;1;1
-0,00013166;1;1;1;1;h1EC2;h1E;0;0;1;1
-0,00013165;1;1;1;1;h1EC2;h1E;0;0;1;1
-0,00013164;0;1;1;1;h1EC2;h1E;0;0;1;1
-0,00013163;0;1;1;1;h1EC2;h1E;0;0;1;1
-0,00013162;0;1;1;1;h1EC2;h1E;0;0;1;1
-0,00013161;0;1;1;1;h1EC2;h1E;0;0;1;1
-0,0001316;1;1;0;1;h1EC2;h1E;0;0;1;1
-0,00013159;1;1;0;1;h1EC2;h1E;0;0;1;1
-0,00013158;1;1;0;1;h1EC2;h1E;0;0;1;1
-0,00013157;1;1;0;1;h1EC2;h1E;0;0;1;1
-0,00013156;0;1;0;1;h1EC2;h1E;0;0;1;1
-0,00013155;0;1;0;1;h1EC2;h1E;0;0;1;1
-0,00013154;0;1;0;1;h1EC2;h1E;0;0;1;1
-0,00013153;0;1;0;1;h1EC2;h1E;0;0;1;1
-0,00013152;0;0;0;1;h1EC2;h1E;0;0;1;1
-0,00013151;1;0;0;1;h1EC2;h1E;0;0;1;1
-0,0001315;1;0;0;1;h1EC2;h1E;0;0;1;1
-0,00013149;1;0;0;1;h1EC2;h1E;0;0;1;1
-0,00013148;1;0;0;1;h1EC2;h1E;0;0;1;1
-0,00013147;0;0;0;1;h1EC2;h1E;1;0;1;1
-0,00013146;0;0;0;1;h1EC2;h1E;1;1;1;1
-0,00013145;0;0;0;1;h1EC2;h1E;1;1;1;1
-0,00013144;0;0;0;1;h1EC3;h1E;1;1;1;1
-0,00013143;1;0;1;1;h1EC3;h1E;1;1;1;1
-0,00013142;1;0;1;1;h1EC3;h1E;1;1;1;1
-0,00013141;1;0;1;1;h1EC3;h1E;1;1;1;1
-0,0001314;1;0;1;1;h1EC3;h1E;1;1;1;1
-0,00013139;0;0;1;1;h1EC3;h1E;0;1;1;1
-0,00013138;0;0;1;1;h1EC3;h1E;0;1;1;1
-0,00013137;0;0;1;1;h1EC3;h1E;0;1;1;1
-0,00013136;0;0;1;1;h1EC3;h1E;0;1;1;1
-0,00013135;0;1;1;1;h1EC3;h1E;0;1;1;1
-0,00013134;1;1;1;1;h1EC3;hDE;0;1;1;1
-0,00013133;1;1;1;1;h1EC3;hDE;0;1;1;1
-0,00013132;1;1;1;1;h1EC3;hD6;0;1;1;1
-0,00013131;1;1;1;1;h1EC3;hD6;0;1;1;1
-0,0001313;0;1;1;1;h1EC3;hD6;0;1;1;1
-0,00013129;0;1;1;1;h1EC3;hD6;0;1;1;1
-0,00013128;0;1;1;1;h1EC3;hD6;0;1;1;1
-0,00013127;0;1;0;1;h1EC3;hD6;0;1;1;1
-0,00013126;1;1;0;1;h1EC3;hD6;0;1;1;1
-0,00013125;1;1;0;1;h1EC3;hD6;0;0;1;1
-0,00013124;1;1;0;1;h1EC3;hD6;0;0;1;1
-0,00013123;1;1;0;1;h1EC3;hD6;0;0;1;1
-0,00013122;0;1;0;1;h1EC3;hD6;0;0;1;1
-0,00013121;0;1;0;1;h1EC3;hD6;0;0;1;1
-0,0001312;0;1;0;1;h1EC3;hD6;0;0;1;1
-0,00013119;0;1;0;1;h1EC3;hD6;0;0;1;1
-0,00013118;1;0;0;1;h1EC3;hD6;0;0;1;1
-0,00013117;1;0;0;1;h1EC3;hD6;0;0;1;1
-0,00013116;1;0;0;1;h1EC3;hD6;0;0;1;1
-0,00013115;1;0;0;1;h1EC3;hD6;0;0;1;1
-0,00013114;0;0;0;1;h1EC3;hD6;0;0;1;1
-0,00013113;0;0;0;1;h1EC3;hD6;0;0;1;1
-0,00013112;0;0;0;1;h1EC3;hD6;0;0;1;1
-0,00013111;0;0;0;1;h1EC3;hD6;0;0;1;1
-0,0001311;0;0;1;1;h1EC3;hD6;0;0;1;1
-0,00013109;1;0;1;1;h1EC3;hD6;0;0;1;1
-0,00013108;1;0;1;1;h1EC3;hD6;0;0;1;1
-0,00013107;1;0;1;1;h1EC3;hD6;0;0;1;1
-0,00013106;1;0;1;1;h1EC3;hD6;1;0;1;1
-0,00013105;0;0;1;1;h1EC3;hD6;1;0;1;1
-0,00013104;0;0;1;1;h1EC3;hD6;1;1;1;1
-0,00013103;0;0;1;1;h06C3;hD6;1;1;1;1
-0,00013102;0;1;1;1;h81AD;hD6;1;1;1;1
-0,00013101;1;1;1;1;h81AD;hD6;1;1;1;1
-0,000131;1;1;1;1;h81AD;hD6;1;1;1;1
-0,00013099;1;1;1;1;h81AD;hD6;1;1;1;1
-0,00013098;1;1;1;1;h81AD;hD6;1;1;1;1
-0,00013097;0;1;1;1;h81AD;hD6;0;1;1;1
-0,00013096;0;1;1;1;h81AD;hD6;0;1;1;1
-0,00013095;0;1;1;1;h81AD;hD6;0;1;1;1
-0,00013094;0;1;1;1;h81AD;h41;0;1;1;1
-0,00013093;1;1;0;1;h81AD;h41;0;1;1;1
-0,00013092;1;1;0;1;h81AD;h41;0;1;1;1
-0,00013091;1;1;0;1;h81AD;h41;0;1;1;1
-0,0001309;1;1;0;1;h81AD;h41;0;1;1;1
-0,00013089;0;1;0;1;h81AD;h41;0;1;1;1
-0,00013088;0;1;0;1;h81AD;h41;0;1;1;1
-0,00013087;0;1;0;1;h81AD;h41;0;1;1;1
-0,00013086;0;1;0;1;h81AD;h41;0;1;1;1
-0,00013085;0;0;0;1;h81AD;h41;0;1;1;1
-0,00013084;1;0;0;1;h81AD;h41;0;0;1;1
-0,00013083;1;0;0;1;h81AD;h41;0;0;1;1
-0,00013082;1;0;0;1;h81AD;h41;0;0;1;1
-0,00013081;1;0;0;1;h81AD;h41;0;0;1;1
-0,0001308;0;0;0;1;h81AD;h41;0;0;1;1
-0,00013079;0;0;0;1;h81AD;h41;0;0;1;1
-0,00013078;0;0;0;1;h81AD;h41;0;0;1;1
-0,00013077;0;0;0;1;h81AD;h41;0;0;1;1
-0,00013076;1;0;1;1;h81AD;h41;0;0;1;1
-0,00013075;1;0;1;1;h81AD;h41;0;0;1;1
-0,00013074;1;0;1;1;h81AD;h41;0;0;1;1
-0,00013073;1;0;1;1;h81AD;h41;0;0;1;1
-0,00013072;0;0;1;1;h81AD;h41;0;0;1;1
-0,00013071;0;0;1;1;h81AD;h41;0;0;1;1
-0,0001307;0;0;1;1;h81AD;h41;0;0;1;1
-0,00013069;0;0;1;1;h81AD;h41;0;0;1;1
-0,00013068;1;1;1;1;h81AD;h41;0;0;1;1
-0,00013067;1;1;1;1;h81AD;h41;0;0;1;1
-0,00013066;1;1;1;1;h81AD;h41;0;0;1;1
-0,00013065;1;1;1;1;h81AD;h41;0;0;1;1
-0,00013064;0;1;1;1;h81AD;h41;1;0;1;1
-0,00013063;0;1;1;1;h81AD;h41;1;0;1;1
-0,00013062;0;1;1;1;h81AD;h41;1;1;1;1
-0,00013061;0;1;1;1;h81AC;hD6;1;1;1;1
-0,0001306;0;1;0;1;h81AE;hD6;1;1;1;1
-0,00013059;1;1;0;1;h81AE;hD6;1;1;1;1
-0,00013058;1;1;0;1;h81AE;hD6;1;1;1;1
-0,00013057;1;1;0;1;h81AE;hD6;1;1;1;1
-0,00013056;1;1;0;1;h81AE;hD6;1;1;1;1
-0,00013055;0;1;0;1;h81AE;hD6;0;1;1;1
-0,00013054;0;1;0;1;h81AE;hD6;0;1;1;1
-0,00013053;0;1;0;1;h81AE;hD6;0;1;1;1
-0,00013052;0;1;0;1;h81AE;h26;0;1;1;1
-0,00013051;1;0;0;1;h81AE;h26;0;1;1;1
-0,0001305;1;0;0;1;h81AE;h26;0;1;1;1
-0,00013049;1;0;0;1;h81AE;h26;0;1;1;1
-0,00013048;1;0;0;1;h81AE;h26;0;1;1;1
-0,00013047;0;0;0;1;h81AE;h26;0;1;1;1
-0,00013046;0;0;0;1;h81AE;h26;0;1;1;1
-0,00013045;0;0;0;1;h81AE;h26;0;1;1;1
-0,00013044;0;0;0;1;h81AE;h26;0;1;1;1
-0,00013043;0;0;1;1;h81AE;h26;0;1;1;1
-0,00013042;1;0;1;1;h81AE;h26;0;0;1;1
-0,00013041;1;0;1;1;h81AE;h26;0;0;1;1
-0,0001304;1;0;1;1;h81AE;h26;0;0;1;1
-0,00013039;0;0;1;1;h81AE;h26;0;0;1;1
-0,00013038;0;0;1;1;h81AE;h26;0;0;1;1
-0,00013037;0;0;1;1;h81AE;h26;0;0;1;1
-0,00013036;0;0;1;1;h81AE;h26;0;0;1;1
-0,00013035;0;1;1;1;h81AE;h26;0;0;1;1
-0,00013034;1;1;1;1;h81AE;h26;0;0;1;1
-0,00013033;1;1;1;1;h81AE;h26;0;0;1;1
-0,00013032;1;1;1;1;h81AE;h26;0;0;1;1
-0,00013031;1;1;1;1;h81AE;h26;0;0;1;1
-0,0001303;0;1;1;1;h81AE;h26;0;0;1;1
-0,00013029;0;1;1;1;h81AE;h26;0;0;1;1
-0,00013028;0;1;1;1;h81AE;h26;0;0;1;1
-0,00013027;0;1;1;1;h81AE;h26;0;0;1;1
-0,00013026;1;1;0;1;h81AE;h26;0;0;1;1
-0,00013025;1;1;0;1;h81AE;h26;0;0;1;1
-0,00013024;1;1;0;1;h81AE;h26;0;0;1;1
-0,00013023;1;1;0;1;h81AE;h26;0;0;1;1
-0,00013022;0;1;0;1;h81AE;h26;1;0;1;1
-0,00013021;0;1;0;1;h81AE;h26;1;1;1;1
-0,0001302;0;1;0;1;h81AE;h26;1;1;1;1
-0,00013019;0;1;0;1;h81AE;hD6;1;1;1;1
-0,00013018;1;0;0;1;h81AF;hF7;1;1;1;1
-0,00013017;1;0;0;1;h81AF;hF7;1;1;1;1
-0,00013016;1;0;0;1;h81AF;hF7;1;1;1;1
-0,00013015;1;0;0;1;h81AF;hF7;1;1;1;1
-0,00013014;0;0;0;1;h81AF;hF7;1;1;1;1
-0,00013013;0;0;0;1;h81AF;hF7;1;1;1;1
-0,00013012;0;0;0;1;h81AF;hF7;1;1;1;1
-0,00013011;0;0;0;1;h81AF;hF7;1;1;1;1
-0,0001301;0;0;1;1;h81AF;hF7;1;1;1;1
-0,00013009;1;0;1;1;h81AF;hF7;1;1;1;1
-0,00013008;1;0;1;1;h81AF;hF7;1;1;1;1
-0,00013007;1;0;1;1;h81AF;hF7;1;1;1;1
-0,00013006;1;0;1;1;h81AF;hF7;1;1;1;1
-0,00013005;0;0;1;1;h81AF;hF7;1;1;1;1
-0,00013004;0;0;1;1;h81AF;hF7;1;1;1;1
-0,00013003;0;0;1;1;h81AF;hF7;1;1;1;1
-0,00013002;0;0;1;1;h1EC6;hF7;1;1;1;1
-0,00013001;1;1;1;1;h1ED6;hF7;1;1;1;1
-0,00013;1;1;1;1;h1ED6;hF7;1;1;1;1
-0,00012999;1;1;1;1;h1ED6;hF7;1;1;1;1
-0,00012998;1;1;1;1;h1ED6;hF7;1;1;1;1
-0,00012997;0;1;1;1;h1ED6;hF7;1;1;1;1
-0,00012996;0;1;1;1;h1ED6;hF7;1;1;1;1
-0,00012995;0;1;1;1;h1ED6;hF7;1;1;1;1
-0,00012994;0;1;1;1;h1ED6;hF7;1;1;1;1
-0,00012993;0;1;0;1;h1ED6;hF7;1;1;1;1
-0,00012992;1;1;0;1;h1ED6;hF7;1;1;1;1
-0,00012991;1;1;0;1;h1ED6;hF7;1;1;1;1
-0,0001299;1;1;0;1;h1ED6;hF7;1;1;1;1
-0,00012989;1;1;0;1;h1ED6;hF7;1;1;1;1
-0,00012988;0;1;0;1;h1ED6;hF7;1;1;1;1
-0,00012987;0;1;0;1;h1ED6;hF7;1;1;1;1
-0,00012986;0;1;0;1;h1ED6;hF7;1;1;1;1
-0,00012985;0;0;0;1;h1ED6;hF7;1;1;1;1
-0,00012984;1;0;0;1;h1ED6;hF7;1;1;1;1
-0,00012983;1;0;0;1;h1ED6;hF7;1;1;1;1
-0,00012982;1;0;0;1;h1ED6;hF7;1;1;1;1
-0,00012981;1;0;0;1;h1ED6;hF7;1;1;1;1
-0,0001298;0;0;0;1;h1ED6;hF7;0;1;1;1
-0,00012979;0;0;0;1;h1ED6;hF7;0;1;1;1
-0,00012978;0;0;0;1;h1ED6;hF7;0;1;1;1
-0,00012977;0;0;0;1;h1ED6;hF7;0;1;1;1
-0,00012976;1;0;1;1;h1ED6;hFF;0;1;1;1
-0,00012975;1;0;1;1;h1ED6;hDE;0;1;1;1
-0,00012974;1;0;1;1;h1ED6;hFE;0;1;1;1
-0,00012973;1;0;1;1;h1ED6;hFF;0;1;1;1
-0,00012972;0;0;1;1;h1ED6;hFF;0;1;1;1
-0,00012971;0;0;1;1;h1ED6;hFF;0;1;1;1
-0,0001297;0;0;1;1;h1ED6;hFF;0;1;1;1
-0,00012969;0;0;1;1;h1ED6;hFF;0;1;1;1
-0,00012968;0;1;1;1;h1ED6;hFF;0;1;1;1
-0,00012967;1;1;1;1;h1ED6;hFF;0;0;1;1
-0,00012966;1;1;1;1;h1ED6;hFF;0;0;1;1
-0,00012965;1;1;1;1;h1ED6;hFF;0;0;1;1
-0,00012964;1;1;1;1;h1ED6;hFF;0;0;1;1
-0,00012963;0;1;1;1;h1ED6;hFF;0;0;1;1
-0,00012962;0;1;1;1;h1ED6;hFF;0;0;1;1
-0,00012961;0;1;1;1;h1ED6;hFF;0;0;1;1
-0,0001296;0;1;0;1;h1ED6;hFF;0;0;1;1
-0,00012959;1;1;0;1;h1ED6;hFF;0;0;1;1
-0,00012958;1;1;0;1;h1ED6;hFF;0;0;1;1
-0,00012957;1;1;0;1;h1ED6;hFF;0;0;1;1
-0,00012956;1;1;0;1;h1ED6;hFF;0;0;1;1
-0,00012955;0;1;0;1;h1ED6;hFF;0;0;1;1
-0,00012954;0;1;0;1;h1ED6;hFF;0;0;1;1
-0,00012953;0;1;0;1;h1ED6;hFF;0;0;1;1
-0,00012952;0;1;0;1;h1ED6;hFF;0;0;1;1
-0,00012951;1;0;0;1;h1ED6;hFF;0;0;1;1
-0,0001295;1;0;0;1;h1ED6;hFF;0;0;1;1
-0,00012949;1;0;0;1;h1ED6;hFF;0;0;1;1
-0,00012948;1;0;0;1;h1ED6;hFF;0;0;1;1
-0,00012947;0;0;0;1;h1ED6;hFF;1;0;1;1
-0,00012946;0;0;0;1;h1ED6;hFF;1;1;1;1
-0,00012945;0;0;0;1;h1ED6;hFF;1;1;1;1
-0,00012944;0;0;0;1;h1ED6;hFF;1;1;1;1
-0,00012943;0;0;1;1;h1ED7;hFF;1;1;1;1
-0,00012942;1;0;1;1;h1ED7;hFF;1;1;1;1
-0,00012941;1;0;1;1;h1ED7;hFF;1;1;1;1
-0,0001294;1;0;1;1;h1ED7;hFF;1;1;1;1
-0,00012939;1;0;1;1;h1ED7;hFF;1;1;1;1
-0,00012938;0;0;1;1;h1ED7;hFF;0;1;1;1
-0,00012937;0;0;1;1;h1ED7;hFF;0;1;1;1
-0,00012936;0;0;1;1;h1ED7;hFF;0;1;1;1
-0,00012935;0;0;1;1;h1ED7;hFF;0;1;1;1
-0,00012934;1;1;1;1;h1ED7;hFF;0;1;1;1
-0,00012933;1;1;1;1;h1ED7;hFF;0;1;1;1
-0,00012932;1;1;1;1;h1ED7;hFF;0;1;1;1
-0,00012931;1;1;1;1;h1ED7;hFF;0;1;1;1
-0,0001293;0;1;1;1;h1ED7;hFF;0;1;1;1
-0,00012929;0;1;1;1;h1ED7;hFF;0;1;1;1
-0,00012928;0;1;1;1;h1ED7;hFF;0;1;1;1
-0,00012927;0;1;1;1;h1ED7;hFF;0;1;1;1
-0,00012926;1;1;0;1;h1ED7;hFF;0;1;1;1
